id,name,content,difficulty
821,Bricks Falling When Hit,"['We', 'grid', 'cell', 'represent', 'A', 'brick', 'drop', 'directly', 'connected', 'top', 'least', 'one', 'adjacent', 'bricks', 'We', 'Each', 'time', 'want', 'erasure', 'location', 'brick', 'location', 'bricks', 'Return', 'array', 'representing', 'number', 'bricks', 'drop', 'erasure', 'Example', 'grid', 'hits', 'If', 'erase', 'brick', 'brick', 'So', 'return', 'Example', 'grid', 'hits', 'When', 'erase', 'brick', 'brick', 'already', 'disappeared', 'due', 'last', 'So', 'erasure', 'cause', 'bricks', 'Note', 'erased', 'brick', 'counted', 'dropped', 'The', 'number', 'rows', 'columns', 'grid', 'The', 'number', 'erasures', 'exceed', 'area', 'It', 'guaranteed', 'erasure', 'different', 'located', 'inside', 'An', 'erasure', 'may', 'refer', 'location', 'brick', 'bricks']",3
820,Find Eventual Safe States,"['In', 'directed', 'start', 'node', 'every', 'walk', 'along', 'directed', 'edge', 'If', 'reach', 'node', 'terminal', 'outgoing', 'directed', 'say', 'starting', 'node', 'eventually', 'must', 'eventually', 'walk', 'terminal', 'More', 'exists', 'natural', 'number', 'K', 'choice', 'must', 'stopped', 'terminal', 'node', 'less', 'K', 'Which', 'nodes', 'eventually', 'Return', 'array', 'sorted', 'The', 'directed', 'graph', 'N', 'nodes', 'labels', 'N', 'length', 'given', 'following', 'list', 'labels', 'j', 'directed', 'edge', 'graph', 'Here', 'diagram', 'graph', 'length', 'The', 'number', 'edges', 'graph', 'exceed', 'Each', 'sorted', 'list', 'different', 'chosen', 'within', 'range']",2
819,Minimum Swaps To Make Sequences Increasing,"['We', 'two', 'integer', 'sequences', 'A', 'B', 'We', 'allowed', 'swap', 'elements', 'Note', 'elements', 'index', 'position', 'respective', 'At', 'end', 'number', 'A', 'B', 'strictly', 'sequence', 'strictly', 'increasing', 'Given', 'A', 'return', 'minimum', 'number', 'swaps', 'make', 'sequences', 'strictly', 'It', 'guaranteed', 'given', 'input', 'always', 'makes', 'A', 'B', 'Swap', 'Then', 'sequences', 'A', 'B', 'strictly', 'B', 'arrays', 'length', 'range', 'integer', 'values', 'range']",2
817,Design HashMap,"['Design', 'using', 'hash', 'table', 'To', 'design', 'include', 'pair', 'If', 'value', 'already', 'exists', 'update', 'Returns', 'value', 'specified', 'key', 'map', 'contains', 'mapping', 'mapping', 'value', 'key', 'map', 'contains', 'mapping', 'MyHashMap', 'hashMap', 'new', 'returns', 'returns', 'update', 'existing', 'returns', 'remove', 'mapping', 'returns', 'All', 'keys', 'values', 'range', 'The', 'number', 'operations', 'range', 'Please', 'use', 'HashMap']",1
816,Design HashSet,"['Design', 'using', 'hash', 'table', 'To', 'design', 'include', 'value', 'Return', 'whether', 'value', 'exists', 'HashSet', 'Remove', 'value', 'If', 'value', 'exist', 'MyHashSet', 'hashSet', 'new', 'returns', 'returns', 'false', 'returns', 'returns', 'false', 'All', 'values', 'range', 'The', 'number', 'operations', 'range', 'Please', 'use', 'HashSet']",1
815,Champagne Tower,"['We', 'stack', 'glasses', 'first', 'row', 'second', 'row', 'Each', 'glass', 'holds', 'one', 'cup', 'champagne', 'poured', 'first', 'glass', 'When', 'top', 'glass', 'excess', 'liquid', 'poured', 'fall', 'equally', 'glass', 'immediately', 'left', 'right', 'When', 'glasses', 'become', 'excess', 'champagne', 'fall', 'equally', 'left', 'right', 'glass', 'bottom', 'row', 'excess', 'champagne', 'fall', 'For', 'one', 'cup', 'champagne', 'top', 'glass', 'After', 'two', 'cups', 'champagne', 'two', 'glasses', 'second', 'row', 'half', 'After', 'three', 'cups', 'champagne', 'two', 'cups', 'become', 'full', 'full', 'glasses', 'total', 'After', 'four', 'cups', 'champagne', 'third', 'row', 'middle', 'glass', 'half', 'two', 'outside', 'glasses', 'quarter', 'pictured', 'Now', 'pouring', 'integer', 'cups', 'return', 'full', 'glass', 'row', 'j', 'Example', 'poured', 'We', 'poured', 'cup', 'champange', 'top', 'glass', 'tower', 'indexed', 'There', 'excess', 'liquid', 'glasses', 'top', 'glass', 'remain', 'Example', 'poured', 'We', 'poured', 'cups', 'champange', 'top', 'glass', 'tower', 'indexed', 'There', 'one', 'cup', 'excess', 'The', 'glass', 'indexed', 'glass', 'indexed', 'share', 'excess', 'liquid', 'get', 'half', 'cup', 'range', 'range']",2
814,Smallest Rotation with Highest Score,"['array', 'may', 'rotate', 'integer', 'K', 'array', 'becomes', 'entries', 'less', 'equal', 'index', 'worth', 'For', 'rotate', 'K', 'becomes', 'This', 'worth', 'points', 'Over', 'possible', 'return', 'rotation', 'index', 'K', 'corresponds', 'highest', 'score', 'could', 'If', 'multiple', 'return', 'smallest', 'index', 'Example', 'Scores', 'K', 'listed', 'K', 'A', 'score', 'K', 'A', 'score', 'K', 'A', 'score', 'K', 'A', 'score', 'K', 'A', 'score', 'So', 'choose', 'K', 'highest', 'Example', 'A', 'always', 'points', 'matter', 'So', 'choose', 'smallest', 'range']",3
813,All Paths From Source to Target,"['Given', 'acyclic', 'graph', 'N', 'Find', 'possible', 'paths', 'node', 'node', 'return', 'The', 'graph', 'given', 'nodes', 'list', 'nodes', 'j', 'edge', 'The', 'graph', 'looks', 'like', 'v', 'There', 'two', 'The', 'number', 'nodes', 'graph', 'range', 'You', 'print', 'different', 'paths', 'keep', 'order', 'nodes', 'inside', 'one']",2
812,Rotate String,"['We', 'given', 'two', 'A', 'A', 'shift', 'A', 'consists', 'taking', 'string', 'A', 'moving', 'leftmost', 'character', 'rightmost', 'For', 'A', 'one', 'shift', 'Return', 'True', 'A', 'become', 'B', 'number', 'shifts', 'Example', 'A', 'B', 'Example', 'A', 'B', 'A', 'B', 'length']",1
811,Number of Subarrays with Bounded Maximum,"['We', 'given', 'array', 'A', 'positive', 'two', 'positive', 'integers', 'L', 'R', 'Return', 'number', 'subarrays', 'value', 'maximum', 'array', 'element', 'subarray', 'least', 'L', 'Example', 'A', 'L', 'R', 'There', 'three', 'subarrays', 'meet', 'integer', 'range', 'The', 'length', 'A', 'range']",2
810,Valid Tic-Tac-Toe State,"['A', 'board', 'given', 'string', 'array', 'Return', 'True', 'possible', 'reach', 'board', 'position', 'course', 'valid', 'The', 'board', 'x', 'consists', 'characters', 'The', 'character', 'represents', 'empty', 'Here', 'rules', 'Players', 'take', 'turns', 'placing', 'characters', 'empty', 'squares', 'The', 'first', 'player', 'always', 'places', 'second', 'player', 'always', 'places', 'characters', 'always', 'placed', 'empty', 'never', 'filled', 'The', 'game', 'ends', 'character', 'filling', 'The', 'game', 'also', 'ends', 'squares', 'No', 'moves', 'played', 'game', 'Example', 'board', 'The', 'first', 'player', 'always', 'plays', 'Example', 'board', 'X', 'Players', 'take', 'turns', 'making', 'Example', 'board', 'Example', 'board', 'board', 'array', 'string', 'length', 'Each', 'character', 'set']",2
809,Preimage Size of Factorial Zeroes Function,"['Let', 'number', 'zeroes', 'end', 'For', 'zeroes', 'zeroes', 'Given', 'find', 'many', 'integers', 'x', 'property', 'Example', 'K', 'end', 'K', 'Example', 'K', 'There', 'x', 'ends', 'K', 'K', 'integer', 'range']",3
808,Number of Matching Subsequences,"['Given', 'string', 'S', 'words', 'find', 'number', 'subsequence', 'Example', 'S', 'words', 'There', 'three', 'words', 'words', 'subsequence', 'All', 'words', 'words', 'S', 'consists', 'lowercase', 'The', 'length', 'S', 'range', 'The', 'length', 'words', 'range', 'The', 'length', 'range']",2
807,Custom Sort String,"['S', 'T', 'strings', 'composed', 'lowercase', 'In', 'letter', 'occurs', 'S', 'sorted', 'custom', 'order', 'We', 'want', 'permute', 'characters', 'T', 'match', 'order', 'S', 'More', 'x', 'occurs', 'x', 'occur', 'returned', 'Return', 'permutation', 'T', 'satisfies', 'Example', 'S', 'T', 'appear', 'order', 'Since', 'appear', 'position', 'also', 'valid', 'S', 'length', 'character', 'repeated', 'T', 'length', 'S', 'T', 'consist', 'lowercase', 'letters']",2
806,Domino and Tromino Tiling,"['We', 'two', 'types', 'domino', 'tromino', 'These', 'shapes', 'may', 'XX', 'XX', 'Given', 'many', 'ways', 'tile', 'x', 'N', 'Return', 'answer', 'modulo', 'every', 'square', 'must', 'covered', 'Two', 'tilings', 'different', 'two', 'adjacent', 'cells', 'board', 'exactly', 'one', 'tilings', 'squares', 'occupied', 'The', 'five', 'different', 'ways', 'listed', 'different', 'letters', 'indicates', 'different', 'XYZ', 'XXZ', 'XYY', 'XXY', 'XYZ', 'YYZ', 'XZZ', 'XYY', 'XXY', 'range']",2
805,Escape The Ghosts,"['You', 'playing', 'simplified', 'Pacman', 'point', 'destination', 'There', 'several', 'ghosts', 'ghost', 'starts', 'Each', 'ghosts', 'simultaneously', 'move', 'one', 'cardinal', 'going', 'previous', 'point', 'new', 'point', 'unit', 'distance', 'You', 'escape', 'reach', 'target', 'ghost', 'reaches', 'given', 'moves', 'ghosts', 'may', 'If', 'reach', 'square', 'time', 'count', 'Return', 'True', 'possible', 'Example', 'ghosts', 'target', 'You', 'directly', 'reach', 'destination', 'time', 'ghosts', 'located', 'way', 'catch', 'Example', 'ghosts', 'target', 'You', 'need', 'reach', 'destination', 'ghost', 'lies', 'Example', 'ghosts', 'target', 'The', 'ghost', 'reach', 'target', 'time', 'All', 'points', 'coordinates', 'absolute', 'value', 'The', 'number', 'ghosts', 'exceed']",2
804,Rotated Digits,"['X', 'good', 'number', 'rotating', 'digit', 'individually', 'get', 'valid', 'number', 'different', 'Each', 'digit', 'must', 'rotated', 'cannot', 'choose', 'leave', 'A', 'number', 'valid', 'digit', 'remains', 'digit', 'rotate', 'rotate', 'rotate', 'rest', 'numbers', 'rotate', 'number', 'become', 'positive', 'number', 'many', 'numbers', 'X', 'N', 'There', 'four', 'good', 'numbers', 'range', 'Note', 'good', 'since', 'remain', 'unchanged', 'range']",1
803,Cheapest Flights Within K Stops,"['There', 'n', 'cities', 'connected', 'Each', 'fight', 'starts', 'arrives', 'price', 'Now', 'given', 'cities', 'together', 'starting', 'city', 'src', 'task', 'find', 'cheapest', 'price', 'src', 'dst', 'k', 'If', 'output', 'Example', 'n', 'edges', 'src', 'dst', 'k', 'The', 'graph', 'looks', 'like', 'The', 'cheapest', 'price', 'city', 'city', 'stop', 'costs', 'marked', 'red', 'Example', 'n', 'edges', 'src', 'dst', 'k', 'The', 'graph', 'looks', 'like', 'The', 'cheapest', 'price', 'city', 'city', 'stop', 'costs', 'marked', 'blue', 'The', 'number', 'range', 'nodes', 'labeled', 'n', 'flights', 'range', 'n', 'The', 'format', 'flight', 'The', 'price', 'flight', 'range', 'k', 'range', 'n']",2
802,K-th Smallest Prime Fraction,"['A', 'sorted', 'list', 'A', 'contains', 'plus', 'number', 'every', 'p', 'q', 'consider', 'fraction', 'What', 'smallest', 'fraction', 'Return', 'answer', 'array', 'p', 'A', 'K', 'The', 'fractions', 'considered', 'sorted', 'order', 'The', 'third', 'fraction', 'A', 'K', 'A', 'length', 'Each', 'K']",3
801,Is Graph Bipartite?,"['Given', 'return', 'true', 'Recall', 'graph', 'bipartite', 'split', 'set', 'nodes', 'two', 'A', 'B', 'every', 'edge', 'graph', 'one', 'node', 'A', 'another', 'node', 'The', 'graph', 'given', 'following', 'list', 'indexes', 'j', 'edge', 'nodes', 'j', 'Each', 'node', 'integer', 'There', 'self', 'edges', 'parallel', 'contain', 'contain', 'element', 'Example', 'The', 'graph', 'looks', 'like', 'We', 'divide', 'vertices', 'two', 'Example', 'The', 'graph', 'looks', 'like', 'We', 'cannot', 'find', 'way', 'divide', 'set', 'nodes', 'two', 'independent', 'graph', 'length', 'range', 'contain', 'integers', 'range', 'contain', 'duplicate', 'The', 'graph', 'element', 'j']",2
800,Letter Case Permutation,"['Given', 'string', 'transform', 'every', 'letter', 'lowercase', 'uppercase', 'create', 'another', 'Return', 'list', 'possible', 'strings', 'could', 'S', 'S', 'S', 'S', 'string', 'length', 'S', 'consist', 'letters']",1
799,Minimum Distance Between BST Nodes,"['Given', 'Binary', 'Search', 'Tree', 'root', 'node', 'minimum', 'difference', 'values', 'two', 'different', 'nodes', 'Example', 'root', 'Note', 'root', 'TreeNode', 'The', 'given', 'tree', 'represented', 'following', 'minimum', 'difference', 'tree', 'occurs', 'node', 'node', 'also', 'node', 'node', 'The', 'size', 'BST', 'The', 'BST', 'always', 'value', 'value']",1
798,Transform to Chessboard,"['An', 'N', 'x', 'N', 'board', 'contains', 'In', 'swap', 'rows', 'columns', 'What', 'minimum', 'number', 'moves', 'transform', 'board', 'board', 'If', 'task', 'return', 'board', 'One', 'potential', 'sequence', 'moves', 'shown', 'left', 'The', 'first', 'move', 'swaps', 'first', 'second', 'The', 'second', 'move', 'swaps', 'second', 'third', 'board', 'Also', 'note', 'board', 'top', 'left', 'also', 'valid', 'board', 'No', 'matter', 'sequence', 'moves', 'cannot', 'end', 'valid', 'board', 'number', 'rows', 'number', 'range']",3
797,Rabbits in Forest,"['In', 'rabbit', 'Some', 'subset', 'rabbits', 'tell', 'many', 'rabbits', 'color', 'Those', 'answers', 'placed', 'Return', 'minimum', 'number', 'rabbits', 'could', 'answers', 'The', 'two', 'rabbits', 'answered', 'could', 'say', 'The', 'rabbit', 'answered', 'red', 'answers', 'would', 'Say', 'rabbit', 'answered', 'Then', 'blue', 'rabbits', 'forest', 'answer', 'The', 'smallest', 'possible', 'number', 'rabbits', 'forest', 'therefore', 'answered', 'plus', 'answers', 'answers', 'answers', 'length', 'Each', 'integer', 'range']",2
796,Reaching Points,"['A', 'move', 'consists', 'taking', 'point', 'transforming', 'either', 'Given', 'starting', 'point', 'target', 'point', 'return', 'True', 'sequence', 'moves', 'exists', 'transform', 'point', 'return', 'sx', 'sy', 'tx', 'ty', 'One', 'series', 'moves', 'transforms', 'starting', 'point', 'target', 'sx', 'sy', 'tx', 'ty', 'sx', 'sy', 'tx', 'ty', 'ty', 'integers', 'range']",3
795,K-th Symbol in Grammar,"['On', 'first', 'write', 'Now', 'every', 'subsequent', 'look', 'previous', 'row', 'replace', 'occurrence', 'occurrence', 'Given', 'row', 'N', 'index', 'return', 'indexed', 'symbol', 'row', 'values', 'K', 'N', 'K', 'N', 'K', 'N', 'K', 'N', 'K', 'row', 'row', 'row', 'row', 'N', 'integer', 'range', 'K', 'integer', 'range']",2
794,Swim in Rising Water,"['On', 'N', 'x', 'N', 'square', 'represents', 'elevation', 'point', 'Now', 'rain', 'starts', 'At', 'time', 'depth', 'water', 'everywhere', 'You', 'swim', 'square', 'another', 'adjacent', 'square', 'elevation', 'squares', 'individually', 'You', 'swim', 'infinite', 'distance', 'zero', 'Of', 'must', 'stay', 'within', 'boundaries', 'grid', 'You', 'start', 'top', 'left', 'square', 'What', 'least', 'time', 'reach', 'bottom', 'right', 'square', 'Example', 'At', 'time', 'grid', 'location', 'You', 'cannot', 'go', 'anywhere', 'else', 'adjacent', 'neighbors', 'higher', 'elevation', 'You', 'cannot', 'reach', 'point', 'time', 'When', 'depth', 'water', 'swim', 'anywhere', 'inside', 'Example', 'The', 'final', 'route', 'marked', 'We', 'need', 'wait', 'time', 'N', 'permutation']",3
793,Swap Adjacent in LR String,"['In', 'string', 'composed', 'like', 'move', 'consists', 'either', 'replacing', 'one', 'occurrence', 'replacing', 'one', 'occurrence', 'Given', 'starting', 'string', 'start', 'ending', 'string', 'return', 'True', 'exists', 'sequence', 'moves', 'transform', 'one', 'string', 'start', 'end', 'We', 'transform', 'start', 'end', 'following', 'RXXLRXRXL', 'XRXLRXRXL', 'XRLXRXRXL', 'XRLXXRRXL', 'Both', 'start', 'end', 'consist', 'characters']",2
792,Binary Search,"['Given', 'sorted', 'ascending', 'integer', 'array', 'nums', 'n', 'elements', 'target', 'write', 'function', 'search', 'target', 'If', 'target', 'return', 'otherwise', 'return', 'Example', 'nums', 'target', 'exists', 'nums', 'index', 'Example', 'nums', 'target', 'exist', 'nums', 'return', 'You', 'may', 'assume', 'elements', 'nums', 'n', 'range', 'The', 'value', 'element', 'nums', 'range']",1
790,Global and Local Inversions,"['We', 'permutation', 'A', 'N', 'N', 'length', 'The', 'number', 'inversions', 'number', 'j', 'j', 'N', 'The', 'number', 'local', 'inversions', 'number', 'N', 'Return', 'number', 'global', 'inversions', 'equal', 'number', 'local', 'Example', 'A', 'There', 'global', 'local', 'Example', 'A', 'There', 'global', 'local', 'A', 'permutation', 'A', 'length', 'range', 'The', 'time', 'limit', 'problem']",2
789,Kth Largest Element in a Stream,"['Design', 'class', 'kth', 'largest', 'element', 'Note', 'kth', 'largest', 'element', 'sorted', 'kth', 'distinct', 'constructor', 'accepts', 'integer', 'k', 'integer', 'array', 'contains', 'initial', 'elements', 'For', 'call', 'method', 'return', 'element', 'representing', 'kth', 'largest', 'element', 'int', 'k', 'arr', 'KthLargest', 'kthLargest', 'new', 'returns', 'returns', 'returns', 'returns', 'returns', 'You', 'may', 'assume', 'k']",1
787,Sliding Puzzle,"['On', 'tiles', 'represented', 'integers', 'empty', 'square', 'represented', 'A', 'move', 'consists', 'choosing', 'adjacent', 'number', 'swapping', 'The', 'state', 'board', 'solved', 'board', 'Given', 'puzzle', 'return', 'least', 'number', 'moves', 'required', 'state', 'board', 'If', 'impossible', 'state', 'board', 'return', 'board', 'Swap', 'one', 'board', 'No', 'number', 'moves', 'make', 'board', 'board', 'smallest', 'number', 'moves', 'solves', 'An', 'example', 'After', 'move', 'After', 'move', 'After', 'move', 'After', 'move', 'After', 'move', 'After', 'move', 'board', 'board', 'x', 'array', 'described', 'permutation']",3
784,Insert into a Binary Search Tree,"['Given', 'root', 'node', 'binary', 'search', 'tree', 'value', 'inserted', 'value', 'Return', 'root', 'node', 'BST', 'It', 'guaranteed', 'new', 'value', 'exist', 'original', 'Note', 'may', 'valid', 'ways', 'long', 'tree', 'remains', 'BST', 'You', 'return', 'For', 'Given', 'And', 'value', 'You', 'return', 'binary', 'search', 'This', 'tree', 'also']",2
783,Search in a Binary Search Tree,"['Given', 'root', 'node', 'binary', 'search', 'tree', 'You', 'need', 'find', 'node', 'BST', 'value', 'equals', 'given', 'Return', 'subtree', 'rooted', 'If', 'node', 'return', 'For', 'Given', 'And', 'value', 'You', 'return', 'In', 'example', 'want', 'search', 'value', 'since', 'node', 'value', 'return', 'Note', 'empty', 'tree', 'represented', 'therefore', 'would', 'see', 'expected', 'output', 'tree']",1
